"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
0c3cb0d0-6d4c-4b3b-9772-68980c087a6a,98139337-869d-494e-ac24-721239d4dab1,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Livefish - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0c573602-321e-4689-831c-e31afa758cb9,fcb9c65f-2e13-4522-99dd-332aef3f4928,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
0cca9575-ca3d-49e1-be82-3bf78ec7e024,705517f9-9fba-4dcc-a993-a638887c869f,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Gigaclub - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
0cd7a45e-12f6-4b59-ba15-52efd7512fc1,0510b21e-ea58-4b8a-b435-c10f96520db7,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Voonix - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0cddf858-719c-477f-8f1f-df12511fb043,8ab778e3-dc70-430f-a5d7-be7bc7b1de7f,34995.0,2022-05-02,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Additional Sale,"#N/A","#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
0cfbf886-1027-44ee-b2e5-a12b223ba685,96c02fb7-e0a6-4aca-8d47-db2f093cc966,11250.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Plambee - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0d0d3757-5857-416f-b162-095591ec656e,18220663-29e5-4001-bb58-dbff63f61acb,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
0d2e47a9-7a23-43b8-a1cb-cd1da2493e13,15baaae5-699e-4b9b-b291-c8ab78b51879,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Livefish - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0d537331-297b-4dcb-8d90-5d5154c74ec7,837fc85e-1f24-4dec-9d96-159e1ad3c3e6,18050.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Uidoo - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0d602ac6-3c32-4601-b34e-6598d2f8e991,c1aa150f-d450-4f08-8630-8d088ee38fc5,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
0db6f045-d642-4a3a-8b2a-2cc40752fa9d,7767ffe8-850a-4352-bd5e-5a2d20ddc6b3,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Fatz - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
0dd20a72-bd6c-45f9-ae76-24d37ad68972,b69b73ec-1a29-4b4b-9ccf-0ae2cb72723e,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Avaveo - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
0de69720-0b6c-4cca-85e4-8b006acbe703,204dbd73-cca0-4547-a5e6-658d99b1cc7e,34995.0,2022-09-14,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
0dee08d6-0b73-4ef5-86d2-ed8a86f1478c,6df01950-4045-4697-8f86-0cb09972db4c,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Oozz - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0dfb2712-8769-4570-a5b4-a8009fd3529e,4b3d5bf3-e24a-4042-b98b-882f15fc02c1,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Topicshots - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0e06407c-f7e1-4d93-ba3f-d1958adb98ac,0e033e1f-1315-4926-8348-56bb57dbdb93,18050.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Voomm - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0e09a469-dac4-4903-860f-4143cc21d917,f3472f6e-88be-45ee-aa41-77c27eafba1e,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Mycat - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0e451ddb-b205-4218-a049-9966f92e6fff,688458ab-064c-46dd-90bc-74e5e74832cc,29995.0,2021-10-27,"#N/A","#N/A",Closed,"#N/A",Zoomcast - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
0e9a94db-c572-4988-a4e2-55d44496956c,6f4bed90-67f6-41c8-9941-168342baa0a6,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Quire - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
0edf66b3-cc2a-46f1-9ca9-831fded2277a,2b5440cc-c8bf-4be2-8660-3df16ee20d6d,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Bluejam - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
0f142422-de8a-4daf-a295-681578f2707a,e4975ba1-d2ad-416a-94ac-d209676e6865,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Dynabox - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0f2f6a15-c63a-47ea-81ba-ed2b2cf6ac25,d7845aaa-943d-463f-9ed3-89d3a852997c,34350.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Realfire - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0f30ae3d-a490-4f61-90c1-384d1b539f67,e5047106-e95b-4ec7-9f02-b0e10fea3e19,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Kanoodle - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
0f32d943-1f2b-4f2f-bc2e-a0587d60a1a1,a4dad5fa-8b64-45bb-92d3-dd4c79c0227a,18350.0,2022-08-12,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
0f771a15-f914-4610-8e3a-5b7a30ffc909,d49ca7b1-4e70-47ca-b3e4-b13b1dca42fe,72395.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
0fb3e1bc-8724-4c42-a011-651a77e0f25a,6df01950-4045-4697-8f86-0cb09972db4c,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Oozz - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
106eb87d-9360-48cf-9340-40cde6bc5af7,6664cd6c-6f06-4fc5-95d1-74642a085273,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
107415ff-994c-4580-8d0c-05163d886d90,6aa66480-b9fe-456a-bb3f-608264d0b7ad,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Talane - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
10942068-051b-44fb-9de4-91fe7ad4c938,7c70f22f-f2a2-4385-b670-e9f2c40df4d3,34995.0,2021-11-02,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Additional Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
10bab61c-e9b2-4d79-b98f-b9d054a853d7,35f18ff6-2ec3-4666-b2e1-bb31f240bfcf,34995.0,2022-10-13,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Additional Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
10bea764-0b35-4c0e-945b-c8777e54260c,aeac96fe-a6a0-4b4c-921f-558817b7ff0f,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Meembee - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
10fba8e3-c2e1-46c6-b6af-bc3519d2affb,feadf05e-0844-40d1-b4e7-69a954daecc5,34350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
11406931-00a7-423f-a54d-18ad1f96b8c0,fa64bb3d-88df-4bf0-aee7-500fc33b36eb,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Agimba - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1147a15e-30eb-4bb8-8a14-27358e655f62,c9b8be88-ad02-48b3-a81a-56678b0097fe,18350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
11e3135d-f8f9-46c5-9e22-9472e3063099,9d4f4450-2c87-4bfb-8fb5-ba8620ceaa63,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Skimia - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
1238b76f-dac0-4750-ba0a-d829249d896c,a800a27b-4dc5-4f6a-ae0a-6a584c510a80,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Quimm - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
123c70ea-ea5d-4524-a5b7-d17167974d0e,d8c00490-103a-4307-8608-59798780ca73,18350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
12448a75-ba16-4ac1-bbf9-a004b2aa383d,89ee465f-8085-4c96-8e36-f6cb03abd465,15200.0,2022-08-13,"#N/A","#N/A",Pipeline,"#N/A",Quimm - SOW 3,"#N/A","#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
1244d192-6f85-41ec-90ce-372b3a472dc1,e146965f-3011-416a-8c9e-5cbd37215914,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Realcube - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1249f143-6897-42c8-b07e-71afc6d744ce,aeac96fe-a6a0-4b4c-921f-558817b7ff0f,72395.0,2022-03-08,"#N/A","#N/A",Pipeline,"#N/A",Meembee -Software Renewal and New Widgets,"#N/A","#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
124d50ed-553b-4f83-bfda-7bf007231b8b,6d1c4763-8e36-4c57-8e3f-8350dcc75ee7,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Yakitrit-Germain Hospital - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1269a908-03ba-4ca7-b7f5-25eee4623ed1,a5bbff42-10b8-4a7f-a465-99d8e469aae9,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Lazzy - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
12c1299a-3aff-4729-9518-2443c2341df9,4259b345-e4b5-45d1-89f9-de662268b45e,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",JumpXS - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
12cac656-5bd4-48ff-9c48-88254d5b02a3,72c201dd-d15f-4a98-b578-a50442924a2f,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Skalith - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
12cb65af-30b8-4e73-b2bd-45fdcbf393ac,8e400278-9695-4d03-b1ce-d321a537e98b,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Feedbug - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1322bfdb-6ccd-4dbe-b5cb-2d427fc16588,ca8724bc-999d-409f-826f-1d9c24c81e01,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Jaxspan - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
13243fbf-37a9-4f01-8f35-6f92e769f84a,66b1c01a-a3e7-4cc2-9143-01b4bbeebb0c,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Zoonoodle - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
132da786-4a38-4e17-9611-3068382e8df5,59693249-53f6-46d7-b7e1-97648bffe49f,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
13ced876-cea4-4a7b-afe8-d2eaefb1a3be,2dc48af6-3e8a-45b4-9a83-b9295ca5dd31,72395.0,2022-03-14,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
13f7abb4-e48d-4785-a3dd-956e2475a755,ec179755-1d6f-46e3-94eb-d028c82312d7,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Podcat - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1421e082-3f70-4bdb-9f59-10124fcb1e10,81201a6a-3168-4348-a754-b15a6caf58fe,73995.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Trudoo - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
147b7dc4-b3d3-491f-ba53-596585cff2bc,ac222280-cd30-462d-8844-82ef9e011fa1,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Shufflester - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
14ca3db4-0a99-40a1-9d16-0984c504d606,06b8c27c-4ebf-40d8-9e98-5dead197c804,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Yodel - Upsell,"#N/A","#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
14cd26ee-0fee-4309-b7a9-e36b09dfb0e4,7c70f22f-f2a2-4385-b670-e9f2c40df4d3,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
1511bbe5-6a8e-4e4d-88fb-8b69199b3e58,5904327a-cac9-45dd-8eca-02d3202e4cae,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Voomm - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
1512b17b-3b4e-4b80-85f4-b35e3c837fcd,feadf05e-0844-40d1-b4e7-69a954daecc5,31495.0,2022-01-26,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Additional Sale,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
153f1443-58e1-4f44-b94f-dfa8f654f097,d8284540-d48a-40b6-adb6-214553e2f715,34350.0,2022-08-17,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
158844a1-27bb-485c-93f2-3fbd97df205f,59c615e5-2125-4f36-b1b3-3b06165b5283,29995.0,2022-03-31,"#N/A","#N/A",Closed,"#N/A",Buzzbean - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
161282f8-cc79-45b2-acf6-2a18fed2fc60,ebf0aab4-fdf0-4107-acb4-8b6c2830e135,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Tagtune - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
16282a23-6d9b-4ffb-ad78-073cedee78e8,aeac96fe-a6a0-4b4c-921f-558817b7ff0f,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Meembee - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
16580908-7b09-431b-8785-947239eeaf28,0e033e1f-1315-4926-8348-56bb57dbdb93,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Voomm - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
16b3149e-3a72-409b-83b0-8f64b57152fa,c12373df-45cd-4c09-ba68-df828566a7ef,100000.0,2020-01-03,"#N/A",They are interested in our widgets!  The deal is at 90% because they are at the sales process stage of negotiating the finer points of a proposal that we submitted.  We are negotiating with their key decision makers and are confident that this deal will close soon.,Pipeline,Advertisement,"salesforce.com - 1,000 Widgets",Close the deal!,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,New Business,"#N/A","#N/A",false,"#N/A"
16c2574f-80e1-4c32-924d-a926c0c4a485,1cb56e53-6956-4539-8953-9fb1bf960f25,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Yakidoo - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
1718ae81-5095-47da-9f54-89333a7e00a4,c6e15d82-a00d-44b0-af10-a2d46463bbda,72395.0,2021-07-09,"#N/A","#N/A",Omitted,"#N/A",Ooba - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
1730a7d0-9024-44b2-b813-76918d2e12f7,204dbd73-cca0-4547-a5e6-658d99b1cc7e,34995.0,2022-06-16,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
174fe375-ac3f-434a-84ef-881a091cdae0,2e7b7bab-2ebc-4596-abe9-0bacbc76c6df,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Tazzy - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
1765b522-8ffa-4368-82ff-d95b20791c98,0b05a375-0cd9-4195-937a-a0f662e20181,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Jaxspan - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
17731743-c2ca-42ef-9b15-2953fe3899cd,4ec0a25d-76f7-45ec-8fec-9fe0d812417c,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Devcast - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
17995c54-c11a-40ea-ab05-eee666e5e8a4,7016e948-f49d-4462-a9b0-f2f3824bfc42,31495.0,2022-07-03,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Additional Sale,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
180783ef-f165-43ff-a614-178cf3939b5a,f89b2293-3e63-44aa-8a5a-363742a01b02,18350.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Kazu - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
181aa528-09a0-41d2-9509-b796f49823e1,6aa66480-b9fe-456a-bb3f-608264d0b7ad,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Talane - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
1848bfe0-45cc-45d3-98fe-76d2371e60fa,c372afa4-cd9e-4056-9433-6f39853d8adc,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Digitube - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
185144fe-4996-4f49-9feb-7014f60d9c19,59f15a2b-ed21-422b-836c-609dc647fb7c,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Trilith - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
188d46db-a0f2-4b65-a823-e93fd4d46d40,672fab93-8cc6-408b-b051-dd118f1d29f4,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Eazzy - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
18f14fef-35a8-429d-a71c-433167e0a76e,c9b8be88-ad02-48b3-a81a-56678b0097fe,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Zoonoodle - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
1917fae1-864c-44d2-ba87-58a481e265ea,73f2778e-6074-462b-aba2-7e51b1d653b7,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Pixonyx - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
193d4a9c-f784-475c-abcd-ee2ccaeb6e32,c14ef8d5-4ad2-4355-bce7-4cea9ebce7ac,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Zoombox - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
1980e0f7-918c-4708-a8a5-e298e21f17fc,71150dd0-a91f-418d-a472-d243d1f5b8e8,72395.0,2021-10-23,"#N/A","#N/A",Pipeline,"#N/A",Fanoodle - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
1991ac3b-0a8b-484d-864b-432e6e3eb6f4,675a08d3-a31e-4570-a3fb-018b2eec97bd,100082.0,2022-03-12,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
