"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","New_Cool_Picklist__c","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
1a553cdb-b0f1-4618-b16c-f5364338341a,"#N/A",5.6098E10,Farmington,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",06032-2577,CT,10 Farm Springs Rd,"#N/A","#N/A",Tungsten Security Services is the leader in Transportation in Farmington,"#N/A","#N/A",Transportation,false,"#N/A",Centimia,"#N/A","#N/A","#N/A",1.860.728.7000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1b61f6ab-f9e2-47de-9ac2-87bcde67f327,"#N/A",2.0845725E7,Cincinnati,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",45271,OH,08697 Ryan Junction,"#N/A","#N/A","#N/A","#N/A","#N/A",Construction,false,"#N/A",Oyonder,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1cb56e53-6956-4539-8953-9fb1bf960f25,"#N/A",4.528576E8,Paris,France,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A",75010,"#N/A","#N/A",Trevor Ferrin Hospital is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Yakidoo,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1f1b5eaf-3d94-4a7f-8ec5-3faf2d17fd57,"#N/A",4.8213E11,Bentonville,United States,"#N/A","#N/A","#N/A","#N/A",72716-6299,AR,702 SW 8th St,"#N/A","#N/A",Upward Financial Services is the leader in Financial Services in Bentonville,"#N/A","#N/A",Financial Services,false,"#N/A",Photofeed,"#N/A","#N/A","#N/A",1.479.273.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1f237799-8740-420d-939a-14f426bdcdd4,"#N/A",2.3697E10,New York,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",10023-5860,NY,60 Columbus Cir FL 17,"#N/A","#N/A",Thrift Bank is the leader in Finance in New York,"#N/A","#N/A",Finance,false,"#N/A",Jaxworks,"#N/A","#N/A","#N/A",1.212.364.8200,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1fa79d58-755e-4015-a852-2a87d67a71f9,"#N/A",2.89485471E8,Ballarat Central,Australia,"#N/A","#N/A","#N/A","#N/A",3350,VIC,50 Loch Av,"#N/A","#N/A",Incom Corporation is the leader in Manufacturing in Ballarat Central,"#N/A","#N/A",Manufacturing,false,"#N/A",Realbridge,"#N/A","#N/A","#N/A",(03) 8300 7460,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ballarat Central,Australia,"#N/A","#N/A","#N/A",3350,VIC,50 Loch Av,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
1fede5f9-04a0-4d05-9d6b-fe99c3d4affc,"#N/A",3645701.0,Bloomington,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",47405,IN,2 Graceland Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Manufacturing,false,"#N/A",Photobug,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
20026d48-2d5f-44c3-b37b-bac125cff81a,"#N/A",4.528576E8,North Sydney,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A",Demo Company is the leader in Consulting in North Sydney,"#N/A","#N/A",Consulting,false,"#N/A",Topiclounge,"#N/A","#N/A","#N/A",(02) 8592 7342,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,North Sydney,Australia,"#N/A","#N/A","#N/A",2060,NSW,54 McLaren Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
204dbd73-cca0-4547-a5e6-658d99b1cc7e,"#N/A",2.3697E10,New York,United States,"#N/A","#N/A","#N/A","#N/A",10023-5860,NY,60 Columbus Cir FL 17,"#N/A","#N/A",Thrift Bank is the leader in Finance in New York,"#N/A","#N/A",Finance,false,"#N/A",Jaxworks,"#N/A","#N/A","#N/A",1.212.364.8200,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
210c5f33-d970-4843-a96c-d8713c11dfaf,"#N/A","#N/A","#N/A","#N/A",ap@kfc.com.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1500.0,"#N/A","#N/A","#N/A",21621.0,Restaurant,false,"#N/A",KFC,"#N/A",500,"#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",78-5876113,"#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
21169666-74ae-44fc-9ac7-3f55b9c28585,"#N/A",3.85068818E8,Cranbourne,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A",Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A","#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A","#N/A",(03) 7305 6379,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
21573616-2ff3-4589-9cd0-1ca3cd7c2f0c,"#N/A",8.0231577E7,Caringbah,Australia,billing@billing.email.invalid,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A",Nick Ciapetta Hospital is the leader in Healthcare in Caringbah,"#N/A","#N/A",Healthcare,false,"#N/A",Twimm,"#N/A","#N/A","#N/A",(02) 6905 6165,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
21d1bb14-c1c7-44dd-bdd6-f72f9d0e44f5,"#N/A",6.52105621E8,Ettalong Beach,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,"#N/A","#N/A",Mainway Toys is the leader in Retail in Ettalong Beach,"#N/A","#N/A",Retail,false,"#N/A",Podcat,"#N/A","#N/A","#N/A",(02) 7575 8703,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ettalong Beach,Australia,"#N/A","#N/A","#N/A",2257,NSW,356 Ocean View Rd,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
22f2c6fb-466c-4aa4-9655-fdf281da0084,"#N/A",1.78663741E8,Canley Vale,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,"#N/A","#N/A",Mr. Sparkle is the leader in Consulting in Canley Vale,"#N/A","#N/A",Consulting,false,"#N/A",Trudoo,"#N/A","#N/A","#N/A",(02) 6548 7709,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Canley Vale,Australia,"#N/A","#N/A","#N/A",2166,NSW,66 Beckenham St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
23dc27d4-6a68-4db8-bc53-95b7cedb45b8,"#N/A",1.03444E11,Deerfield,United States,"#N/A","#N/A","#N/A","#N/A",60015-5145,IL,108 Wilmot Rd,"#N/A","#N/A","Civic Wealth, Inc. is the leader in Financial Services in Deerfield","#N/A","#N/A",Financial Services,false,"#N/A",Mydo,"#N/A","#N/A","#N/A",1.847.315.2500,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200 George Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
24a39f25-ff6e-4c30-8b6e-de098905e50d,"#N/A",2.4520919E7,Pueblo,United States,"#N/A","#N/A","#N/A","#N/A",81005,CO,336 Erie Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A",Utilities,false,"#N/A",Linklinks,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
24e250fb-0cb8-444f-9c9e-c2480cf3c742,"#N/A",1.38477E11,San Ramon,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",94583-2324,CA,6001 Bollinger Canyon Rd,"#N/A","#N/A",Audioshore is the leader in Technology in San Ramon,"#N/A","#N/A",Technology,false,"#N/A",Noba,"#N/A","#N/A","#N/A",1.925.842.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2511b2e7-40a5-4a8e-b74d-b0e23a30fda9,"#N/A",8.8519E10,Atlanta,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",30339-1834,GA,2455 Paces Ferry Rd SE,"#N/A","#N/A","Cashless Systems, Inc. is the leader in Services in Atlanta","#N/A","#N/A",Services,false,"#N/A",Edgeclub,"#N/A","#N/A","#N/A",1.770.433.8211,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Atlanta,US,"#N/A","#N/A","#N/A",30348-5715,GA,P.O. BOX 105715,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
254e95b0-b61a-4a26-a38e-2ffcade48a84,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A",Demo Test,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2671ffae-3d75-421b-8ff6-254a6d736333,"#N/A",5.85033103E8,Hunters Hill,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A",CG South is the leader in Healthcare in Hunters Hill,"#N/A","#N/A",Healthcare,false,"#N/A",Jabberstorm,"#N/A","#N/A","#N/A",(02) 6279 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Hunters Hill,Australia,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
27c461d6-3602-4fb9-9d8d-9b8e0949e3d8,"#N/A",7.2258E10,Findlay,United States,"#N/A","#N/A","#N/A","#N/A",45840-3229,OH,539 S Main St,"#N/A","#N/A",Claton Gardner Hospital is the leader in Healthcare in Findlay,"#N/A","#N/A",Healthcare,false,"#N/A",Topdrive,"#N/A","#N/A","#N/A",1.419.422.2121,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
27ce901e-eb8c-47f0-b68f-c6037b9fef6c,"#N/A",6.524859542E9,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",35265,CA,3500 Deer Creek Road,"#N/A","#N/A",123 Warehousing is the leader in Shipping in Palo Alto,"#N/A","#N/A",Shipping,false,"#N/A",Camimbo,"#N/A","#N/A","#N/A",5552652358,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
28f06e5d-6ecb-4710-aaa6-13113ec9a33a,"#N/A",2.38658603E8,Redcliffe,Australia,"#N/A","#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,"#N/A","#N/A",Matt Stecklein Hospital is the leader in Healthcare in Redcliffe,"#N/A","#N/A",Healthcare,false,"#N/A",Omba,"#N/A","#N/A","#N/A",(07) 7859 6584,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Redcliffe,Australia,"#N/A","#N/A","#N/A",4020,QLD,5/19-21 Shields St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
292053a4-586f-468b-93a0-83ca93cc2782,"#N/A",2.4638374E7,San Jose,United States,"#N/A","#N/A","#N/A","#N/A",95113,CA,5565 Maple Wood Street,"#N/A","#N/A","#N/A","#N/A","#N/A",Retail,false,"#N/A",Browsezoom,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
293a793f-3248-4c6d-ac2b-91a036c7d3f8,"#N/A",2.90807169E8,Algester,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A",McMahon and Tate is the leader in Machinery in Algester,"#N/A","#N/A",Machinery,false,"#N/A",Meejo,"#N/A","#N/A","#N/A",(07) 6586 8516,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Algester,Australia,"#N/A","#N/A","#N/A",4115,QLD,16 Hinterland Cr,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
29e37f8b-45e0-4e9f-a5c2-7fee47d384b4,"#N/A",1.0E8,New York,USA,"#N/A","#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,5.0,"#N/A","#N/A",(212) 555-5555,0.0,Corporate Office,false,"#N/A",Acme,"#N/A",680,"#N/A",(212) 555-5555,false,false,"#N/A","#N/A","#N/A",false,true,"#N/A",Contract Based,"#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2aa60811-78f6-4348-b0f4-e079e49f1392,"#N/A",1.89167866E8,Zurich,Switzerland,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A",avenue Nestlé 55,"#N/A","#N/A",TSM North is the leader in Healthcare,"#N/A","#N/A",Healthcare,false,"#N/A",Topicware,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2ac3b26e-faff-4960-a5c5-76088f2c287c,"#N/A",1.49558E11,Dearborn,United States,"#N/A","#N/A","#N/A","#N/A",48126-2701,MI,1 American Rd,"#N/A","#N/A","Tension, Inc. is the leader in Energy in Dearborn","#N/A","#N/A",Energy,false,"#N/A",Gabtype,"#N/A","#N/A","#N/A",1.313.322.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Dearborn,US,"#N/A","#N/A","#N/A",48121-0685,MI,P.O. BOX 685,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2b5440cc-c8bf-4be2-8660-3df16ee20d6d,"#N/A",5.73645303E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,"#N/A","#N/A",Globex Corporation is the leader in Food & Beverage in Melbourne,"#N/A","#N/A",Food & Beverage,false,"#N/A",Bluejam,"#N/A","#N/A","#N/A",(03) 7876 8876,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2b83056b-675e-4f7d-8dc8-11e759bb5c5a,"#N/A",7.451E10,Philadelphia,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",19103-2838,PA,1701 JFK Blvd,"#N/A","#N/A",Initech is the leader in Technology in Philadelphia,"#N/A","#N/A",Technology,false,"#N/A",Topicstorm,"#N/A","#N/A","#N/A",1.215.286.1700,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2bcbc910-ee04-43bd-84a0-7c7461572b6c,"#N/A",9.05588171E8,Lansvale,Australia,billing@billing.email.invalid,"#N/A","#N/A","#N/A",2166,NSW,4 Riverside Rd,"#N/A","#N/A",Sixty Second Avenue is the leader in Agriculture in Lansvale,"#N/A","#N/A",Agriculture,false,"#N/A",Zoomlounge,"#N/A","#N/A","#N/A",(02) 6837 7271,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lansvale,Australia,"#N/A","#N/A","#N/A",2166,NSW,4 Riverside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2bdbf3e8-2722-41fa-a45c-05311af1c7cd,"#N/A",9.05588171E8,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Munich,300 Chestnut Ridge Road,"#N/A","#N/A",SS North is the leader in Healthcare in Bavaria,"#N/A","#N/A",Healthcare,false,"#N/A",Dabfeed,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2d9b19de-f7ab-49c0-b65e-f96bec59b326,"#N/A",8.0231577E7,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A",Nick Ciapetta Hospital is the leader in Healthcare in Caringbah,"#N/A","#N/A",Healthcare,false,"#N/A",Twimm,"#N/A","#N/A","#N/A",(02) 6905 6165,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2dc48af6-3e8a-45b4-9a83-b9295ca5dd31,"#N/A",3.1469E10,Falls Church,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",22042,VA,2941 Frview Pk Dr Ste 100,"#N/A","#N/A",Keading Transportation Services is the leader in Transportation in Falls Church,"#N/A","#N/A",Transportation,false,"#N/A",Buzzshare,"#N/A","#N/A","#N/A",1.703.876.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2dda1803-1273-453b-b5c3-7783e0b19936,"#N/A",7.20606185E8,Turin,Italy,"#N/A","#N/A","#N/A","#N/A","#N/A",Turin,"Via Nizza, 250","#N/A","#N/A",TF North is the leader in Healthcare in Turin,"#N/A","#N/A",Healthcare,false,"#N/A",Realcube,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2dda2c69-d300-4249-8cbb-ee48d00b391a,"#N/A",1.9687E10,Springfield,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",01111-0001,MA,1295 State St,"#N/A","#N/A",Sirius Cybernetics Corporation is the leader in Manufacturing in Springfield,"#N/A","#N/A",Manufacturing,false,"#N/A",Digitube,"#N/A","#N/A","#N/A",1.413.788.8411,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2dfedb06-930b-4cb1-965d-66fcb5225c11,"#N/A",1.89091733E8,Riverview,Australia,"#N/A","#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A",QWERTY Logistics is the leader in Manufacturing in Riverview,"#N/A","#N/A",Manufacturing,false,"#N/A",Dynabox,"#N/A","#N/A","#N/A",(02) 8954 8573,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2e7b7bab-2ebc-4596-abe9-0bacbc76c6df,"#N/A",5.9074E10,Mooresville,United States,"#N/A","#N/A","#N/A","#N/A",28117-8520,NC,1000 Lowes Blvd,"#N/A","#N/A",Finley Companies is the leader in Consumer Goods in Mooresville,"#N/A","#N/A",Consumer Goods,false,"#N/A",Tazzy,"#N/A","#N/A","#N/A",1.704.758.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Mooresville,US,"#N/A","#N/A","#N/A",28115-1000,NC,P.O. BOX 1000,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
2f80914b-d4f3-4671-a7f8-a21cf5e7012e,"#N/A",1.0E8,New York,USA,billing@acme.com,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,5.0,"#N/A","#N/A",(212) 555-5555,0.0,Corporate Office,false,"#N/A",Acme,"#N/A",680,"#N/A",(212) 555-5555,false,false,"#N/A","#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
